,nct_id,documents
4313,NCT03902613,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 17, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/13/NCT03902613/Prot_SAP_000.pdf""}"
4314,NCT03924765,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""March 26, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/65/NCT03924765/ICF_000.pdf""}"
4315,NCT03934905,"[{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""January 9, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/05/NCT03934905/ICF_000.pdf""}, {""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""January 9, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/05/NCT03934905/Prot_SAP_001.pdf""}]"
4316,NCT03946904,"{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""December 13, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/04/NCT03946904/Prot_000.pdf""}"
4317,NCT03962634,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 28, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/34/NCT03962634/Prot_SAP_002.pdf""}"
4318,NCT03992872,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""October 10, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/72/NCT03992872/ICF_000.pdf""}"
4319,NCT04054687,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""April 30, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/87/NCT04054687/Prot_SAP_000.pdf""}"
4320,NCT04057794,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""June 3, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/94/NCT04057794/ICF_000.pdf""}"
4321,NCT04231825,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""September 3, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/25/NCT04231825/ICF_000.pdf""}"
4322,NCT04253587,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 22, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/87/NCT04253587/Prot_SAP_000.pdf""}"
4323,NCT04306445,"[{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 26, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/45/NCT04306445/Prot_SAP_000.pdf""}, {""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""August 26, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/45/NCT04306445/ICF_001.pdf""}]"
4324,NCT04343261,"[{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""April 23, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/61/NCT04343261/Prot_SAP_000.pdf""}, {""document_type"": ""Informed Consent Form: Donor Consent"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""April 23, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/61/NCT04343261/ICF_001.pdf""}, {""document_type"": ""Informed Consent Form: Patient Consent"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""April 24, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/61/NCT04343261/ICF_002.pdf""}]"
4325,NCT04352660,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""May 5, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/60/NCT04352660/Prot_SAP_000.pdf""}"
4326,NCT04639128,"[{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""October 31, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/28/NCT04639128/Prot_SAP_000.pdf""}, {""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""October 6, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/28/NCT04639128/ICF_001.pdf""}]"
4327,NCT04676126,"[{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""December 17, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/26/NCT04676126/ICF_000.pdf""}, {""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""December 17, 2020"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/26/NCT04676126/Prot_SAP_001.pdf""}]"
4328,NCT00042289,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""February 2, 2016"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/89/NCT00042289/ICF_000.pdf""}"
4329,NCT00118209,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""February 15, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/09/NCT00118209/Prot_SAP_000.pdf""}"
4330,NCT00255801,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 9, 2008"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/01/NCT00255801/Prot_SAP_000.pdf""}"
4331,NCT00278538,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""October 29, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/38/NCT00278538/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""October 29, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/38/NCT00278538/SAP_001.pdf""}]"
4332,NCT00299195,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""February 8, 2013"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/95/NCT00299195/Prot_SAP_000.pdf""}"
4333,NCT00411632,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""July 10, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/32/NCT00411632/Prot_SAP_000.pdf""}"
4334,NCT00430183,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""December 11, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/83/NCT00430183/Prot_SAP_000.pdf""}"
4335,NCT00534118,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 7, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/18/NCT00534118/Prot_SAP_000.pdf""}"
4336,NCT00551460,"{""document_type"": ""Study Protocol, Statistical Analysis Plan, and Informed Consent Form"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""Yes"", ""document_date"": ""October 1, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/60/NCT00551460/Prot_SAP_ICF_000.pdf""}"
4337,NCT00556842,"[{""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 12, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/42/NCT00556842/SAP_000.pdf""}, {""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""January 30, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/42/NCT00556842/Prot_001.pdf""}]"
4338,NCT00565773,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""July 10, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/73/NCT00565773/Prot_SAP_000.pdf""}"
4339,NCT00745615,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""February 25, 2016"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/15/NCT00745615/Prot_SAP_000.pdf""}"
4340,NCT00773513,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""March 23, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/13/NCT00773513/Prot_SAP_000.pdf""}"
4341,NCT00911508,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""November 22, 2013"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/08/NCT00911508/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""February 26, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/08/NCT00911508/SAP_001.pdf""}]"
4342,NCT00963105,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""April 15, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/05/NCT00963105/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""November 1, 2012"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/05/NCT00963105/SAP_001.pdf""}]"
4343,NCT01010126,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 6, 2016"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/26/NCT01010126/Prot_SAP_000.pdf""}"
4344,NCT01039376,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""April 1, 2016"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/76/NCT01039376/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 11, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/76/NCT01039376/SAP_002.pdf""}]"
4345,NCT01183884,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 6, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/84/NCT01183884/Prot_SAP_000.pdf""}"
4346,NCT01197378,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""November 18, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/78/NCT01197378/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""August 7, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/78/NCT01197378/SAP_001.pdf""}]"
4347,NCT01251575,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""September 26, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/75/NCT01251575/Prot_SAP_000.pdf""}"
4348,NCT01281956,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""January 12, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/56/NCT01281956/Prot_SAP_000.pdf""}"
4349,NCT01302847,"{""document_type"": ""Informed Consent Form"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""No"", ""document_date"": ""July 12, 2018"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/47/NCT01302847/ICF_000.pdf""}"
4350,NCT01327846,"[{""document_type"": ""Study Protocol"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""No"", ""document_date"": ""September 13, 2016"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/46/NCT01327846/Prot_000.pdf""}, {""document_type"": ""Statistical Analysis Plan"", ""document_has_protocol"": ""No"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""April 14, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/46/NCT01327846/SAP_001.pdf""}]"
4351,NCT01341652,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""October 7, 2015"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/52/NCT01341652/Prot_SAP_000.pdf""}"
4352,NCT01371656,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""January 27, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/56/NCT01371656/Prot_SAP_000.pdf""}"
4353,NCT01383759,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""January 30, 2019"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/59/NCT01383759/Prot_SAP_000.pdf""}"
4354,NCT01386645,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""April 2, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/45/NCT01386645/Prot_SAP_000.pdf""}"
4355,NCT01399827,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""December 5, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/27/NCT01399827/Prot_SAP_000.pdf""}"
4356,NCT01431313,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""October 12, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/13/NCT01431313/Prot_SAP_000.pdf""}"
4357,NCT01439555,"{""document_type"": ""Study Protocol and Statistical Analysis Plan"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""No"", ""document_has_sap"": ""Yes"", ""document_date"": ""June 11, 2017"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/55/NCT01439555/Prot_SAP_000.pdf""}"
4358,NCT01498289,"{""document_type"": ""Study Protocol, Statistical Analysis Plan, and Informed Consent Form"", ""document_has_protocol"": ""Yes"", ""document_has_icf"": ""Yes"", ""document_has_sap"": ""Yes"", ""document_date"": ""April 28, 2014"", ""document_url"": ""https://ClinicalTrials.gov/ProvidedDocs/89/NCT01498289/Prot_SAP_ICF_000.pdf""}"
